Date,Currency,Mean,Buy,Sell
06/05/2010,DAN KRONER,13.3282,13.3095,13.3469
06/05/2010,IND RUPEE,1.7172,1.7148,1.7196
06/05/2010,HONGKONG $,10.009,9.9958,10.0221
06/05/2010,SINGAPORE $,55.6451,55.5476,55.7425
06/05/2010,SAUDI RIYAL,20.7333,20.7065,20.76
06/05/2010,CHINESE YUAN,11.3895,11.3744,11.4046
06/05/2010,AUSTRALIAN $,70.098,69.991,70.2051
07/05/2010,US DOLLAR,78.0936,77.9994,78.1877
07/05/2010,STG POUND,114.833,114.681,114.986
07/05/2010,EURO,99.0944,98.9604,99.2285
07/05/2010,SA RAND,10.0929,10.0624,10.1233
07/05/2010,KES/USHS,27.4672,27.3702,27.5643
07/05/2010,KES/TSHS,17.8312,17.7777,17.8847
07/05/2010,AE DIRHAM,21.2618,21.2353,21.2883
07/05/2010,CAN $,74.1483,74.0406,74.2559
07/05/2010,S FRANC,70.175,70.1,70.25
07/05/2010,JPY(100),84.8183,84.7239,84.9126
07/05/2010,SW KRONER,10.1018,10.0826,10.1209
07/05/2010,NOR KRONER,12.5645,12.5438,12.5853
07/05/2010,DAN KRONER,13.3187,13.3012,13.3362
07/05/2010,IND RUPEE,1.7153,1.7128,1.7178
07/05/2010,HONGKONG $,10.0383,10.0259,10.0507
07/05/2010,SINGAPORE $,55.7294,55.6424,55.8164
07/05/2010,SAUDI RIYAL,20.8236,20.7976,20.8495
07/05/2010,CHINESE YUAN,11.4398,11.4251,11.4544
07/05/2010,AUSTRALIAN $,69.2339,69.1309,69.3368
10/05/2010,US DOLLAR,77.9713,77.875,78.0677
10/05/2010,STG POUND,115.981,115.832,116.13
10/05/2010,EURO,101.06,100.929,101.191
10/05/2010,SA RAND,10.3634,10.3348,10.392
10/05/2010,KES/USHS,27.3445,27.2477,27.4414
10/05/2010,KES/TSHS,17.8849,17.8307,17.939
10/05/2010,AE DIRHAM,21.2282,21.2014,21.255
10/05/2010,CAN $,75.8942,75.7865,76.0018
10/05/2010,S FRANC,70.8684,70.7617,70.9752
10/05/2010,JPY(100),84.0562,83.9431,84.1693
10/05/2010,SW KRONER,10.4555,10.438,10.473
10/05/2010,NOR KRONER,12.8006,12.7817,12.8194
10/05/2010,DAN KRONER,13.6028,13.5836,13.622
10/05/2010,IND RUPEE,1.7333,1.7308,1.7357
10/05/2010,HONGKONG $,10.0225,10.01,10.0351
10/05/2010,SINGAPORE $,56.5892,56.4967,56.6817
10/05/2010,SAUDI RIYAL,20.791,20.7645,20.8175
10/05/2010,CHINESE YUAN,11.4231,11.4086,11.4377
10/05/2010,AUSTRALIAN $,70.568,70.4613,70.6746
11/05/2010,US DOLLAR,77.8241,77.7306,77.9177
11/05/2010,STG POUND,115.071,114.909,115.233
11/05/2010,EURO,98.8526,98.7179,98.9874
11/05/2010,SA RAND,10.3046,10.2709,10.3382
11/05/2010,KES/USHS,27.5623,27.4649,27.6597
11/05/2010,KES/TSHS,18.0343,17.9805,18.0881
11/05/2010,AE DIRHAM,21.1882,21.1621,21.2142
11/05/2010,CAN $,75.6563,75.5464,75.7661
11/05/2010,S FRANC,69.9988,69.8953,70.1022
11/05/2010,JPY(100),84.1265,84.0239,84.229
11/05/2010,SW KRONER,10.3146,10.2982,10.331
11/05/2010,NOR KRONER,12.627,12.6084,12.6457
11/05/2010,DAN KRONER,13.2717,13.2537,13.2897
11/05/2010,IND RUPEE,1.7267,1.7244,1.7291
11/05/2010,HONGKONG $,10.0021,9.9894,10.0147
11/05/2010,SINGAPORE $,56.1806,56.1029,56.2582
11/05/2010,SAUDI RIYAL,20.7517,20.7259,20.7775
11/05/2010,CHINESE YUAN,11.3972,11.3829,11.4115
11/05/2010,AUSTRALIAN $,69.7148,69.6233,69.8064
12/05/2010,US DOLLAR,77.8899,77.775,78.0047
12/05/2010,STG POUND,116.148,115.985,116.311
12/05/2010,EURO,98.5815,98.4249,98.7381
12/05/2010,SA RAND,10.291,10.2581,10.3238
12/05/2010,KES/USHS,27.6032,27.4983,27.7081
12/05/2010,KES/TSHS,18.0705,18.0117,18.1292
12/05/2010,AE DIRHAM,21.2061,21.1742,21.2379
12/05/2010,CAN $,76.218,76.1051,76.3308
12/05/2010,S FRANC,70.1051,69.9856,70.2246
12/05/2010,JPY(100),84.0461,83.9102,84.182
12/05/2010,SW KRONER,10.2479,10.2245,10.2713
12/05/2010,NOR KRONER,12.5924,12.5581,12.6267
12/05/2010,DAN KRONER,13.225,13.2044,13.2456
12/05/2010,IND RUPEE,1.7216,1.7188,1.7243
12/05/2010,HONGKONG $,10.0101,9.9952,10.025
12/05/2010,SINGAPORE $,56.228,56.139,56.317
12/05/2010,SAUDI RIYAL,20.7692,20.7378,20.8007
12/05/2010,CHINESE YUAN,11.4063,11.3878,11.4247
12/05/2010,AUSTRALIAN $,69.4271,69.3131,69.5412
13/05/2010,US DOLLAR,77.8009,77.7,77.9018
13/05/2010,STG POUND,115.725,115.566,115.884
13/05/2010,EURO,98.5448,98.4081,98.6815
13/05/2010,SA RAND,10.421,10.3976,10.4444
13/05/2010,KES/USHS,27.5063,27.4064,27.6062
13/05/2010,KES/TSHS,18.1233,18.074,18.1725
13/05/2010,AE DIRHAM,21.1821,21.1538,21.2105
13/05/2010,CAN $,76.7592,76.6452,76.8732
13/05/2010,S FRANC,70.1116,70.0055,70.2177
13/05/2010,JPY(100),83.3532,83.2379,83.4685
13/05/2010,SW KRONER,10.3126,10.294,10.3311
13/05/2010,NOR KRONER,12.6885,12.6673,12.7097
13/05/2010,DAN KRONER,13.2452,13.2267,13.2637
13/05/2010,IND RUPEE,1.7292,1.727,1.7314
13/05/2010,HONGKONG $,9.997,9.9837,10.0103
13/05/2010,SINGAPORE $,56.4901,56.3902,56.59
13/05/2010,SAUDI RIYAL,20.7455,20.7178,20.7733
13/05/2010,CHINESE YUAN,11.3953,11.3801,11.4105
13/05/2010,AUSTRALIAN $,70.083,69.9844,70.1817
14/05/2010,US DOLLAR,78.0468,77.9583,78.1353
14/05/2010,STG POUND,113.946,113.807,114.085
14/05/2010,EURO,97.9853,97.8629,98.1076
14/05/2010,SA RAND,10.4135,10.3935,10.4335
14/05/2010,KES/USHS,27.5477,27.4524,27.643
14/05/2010,KES/TSHS,18.0406,17.956,18.1251
14/05/2010,AE DIRHAM,21.2491,21.2241,21.274
14/05/2010,CAN $,76.3209,76.2084,76.4333
14/05/2010,S FRANC,69.892,69.7901,69.9938
14/05/2010,JPY(100),84.0143,83.9085,84.12
14/05/2010,SW KRONER,10.2541,10.2365,10.2716
14/05/2010,NOR KRONER,12.6408,12.6208,12.6608
14/05/2010,DAN KRONER,13.1814,13.1642,13.1985
14/05/2010,IND RUPEE,1.7307,1.7287,1.7327
14/05/2010,HONGKONG $,10.0287,10.0173,10.0401
14/05/2010,SINGAPORE $,56.5311,56.4384,56.6239
14/05/2010,SAUDI RIYAL,20.8114,20.7872,20.8355
14/05/2010,CHINESE YUAN,11.4328,11.4196,11.4461
14/05/2010,AUSTRALIAN $,69.9222,69.8351,70.0092
17/05/2010,US DOLLAR,78.3497,78.2611,78.4382
17/05/2010,STG POUND,112.465,112.316,112.614
17/05/2010,EURO,96.2214,96.0847,96.3582
17/05/2010,SA RAND,10.2655,10.2384,10.2925
17/05/2010,KES/USHS,27.588,27.4739,27.7021
17/05/2010,KES/TSHS,18.0665,18.0142,18.1188
17/05/2010,AE DIRHAM,21.3321,21.3071,21.3571
17/05/2010,CAN $,75.4019,75.2913,75.5125
17/05/2010,S FRANC,68.735,68.6335,68.8364
17/05/2010,JPY(100),85.0719,84.963,85.1809
17/05/2010,SW KRONER,10.0334,10.0148,10.0519
17/05/2010,NOR KRONER,12.5101,12.4924,12.5278
17/05/2010,DAN KRONER,12.9382,12.9182,12.9581
17/05/2010,IND RUPEE,1.7178,1.7156,1.7201
17/05/2010,HONGKONG $,10.0488,10.0371,10.0606
17/05/2010,SINGAPORE $,56.1808,56.0891,56.2725
17/05/2010,SAUDI RIYAL,20.8919,20.8674,20.9163
17/05/2010,CHINESE YUAN,11.4745,11.4615,11.4876
17/05/2010,AUSTRALIAN $,68.6813,68.588,68.7746
18/05/2010,US DOLLAR,78.6397,78.55,78.7294
18/05/2010,STG POUND,113.784,113.634,113.933
18/05/2010,EURO,97.322,97.1963,97.4477
18/05/2010,SA RAND,10.4297,10.4033,10.4561
18/05/2010,KES/USHS,27.6071,27.4866,27.7276
18/05/2010,KES/TSHS,18.0889,18.0365,18.1413
18/05/2010,AE DIRHAM,21.4108,21.3858,21.4358
18/05/2010,CAN $,76.3257,76.2229,76.4284
18/05/2010,S FRANC,69.4626,69.3707,69.5546
18/05/2010,JPY(100),84.9423,84.8396,85.045
18/05/2010,SW KRONER,10.1685,10.1534,10.1836
18/05/2010,NOR KRONER,12.6166,12.5965,12.6366
18/05/2010,DAN KRONER,13.0861,13.0692,13.103
18/05/2010,IND RUPEE,1.7276,1.7257,1.7295
18/05/2010,HONGKONG $,10.0838,10.0717,10.096
18/05/2010,SINGAPORE $,56.6283,56.5433,56.7133
18/05/2010,SAUDI RIYAL,20.9692,20.9444,20.994
18/05/2010,CHINESE YUAN,11.5184,11.5048,11.5321
18/05/2010,AUSTRALIAN $,68.9159,68.8177,69.0142
19/05/2010,US DOLLAR,78.7834,78.6944,78.8724
19/05/2010,STG POUND,112.554,112.412,112.697
19/05/2010,EURO,95.9379,95.8164,96.0595
19/05/2010,SA RAND,10.2689,10.2282,10.3096
19/05/2010,KES/USHS,27.8613,27.7664,27.9562
19/05/2010,KES/TSHS,18.1574,18.1052,18.2097
19/05/2010,AE DIRHAM,21.4499,21.4251,21.4747
19/05/2010,CAN $,75.5651,75.4583,75.6719
19/05/2010,S FRANC,68.5354,68.4384,68.6323
19/05/2010,JPY(100),85.7437,85.6277,85.8597
19/05/2010,SW KRONER,9.9869,9.9716,10.0022
19/05/2010,NOR KRONER,12.3516,12.3343,12.3688
19/05/2010,DAN KRONER,12.8929,12.8775,12.9083
19/05/2010,IND RUPEE,1.7182,1.7161,1.7204
19/05/2010,HONGKONG $,10.1013,10.0898,10.1129
19/05/2010,SINGAPORE $,56.286,56.1822,56.3898
19/05/2010,SAUDI RIYAL,21.0075,20.983,21.0321
19/05/2010,CHINESE YUAN,11.5369,11.5222,11.5517
19/05/2010,AUSTRALIAN $,67.3165,67.2365,67.3964
20/05/2010,US DOLLAR,79.1712,79.0806,79.2618
20/05/2010,STG POUND,113.635,113.467,113.803
20/05/2010,EURO,97.7179,97.5685,97.8674
20/05/2010,SA RAND,10.114,10.0773,10.1508
20/05/2010,KES/USHS,27.6617,27.5669,27.7565
20/05/2010,KES/TSHS,18.2201,18.1424,18.2978
20/05/2010,AE DIRHAM,21.5555,21.5302,21.5808
20/05/2010,CAN $,75.2089,75.1057,75.3121
20/05/2010,S FRANC,68.5168,68.4257,68.6079
20/05/2010,JPY(100),86.5898,86.4636,86.7159
20/05/2010,SW KRONER,10.1061,10.0881,10.1241
20/05/2010,NOR KRONER,12.2767,12.2579,12.2954
20/05/2010,DAN KRONER,13.1363,13.1193,13.1533
20/05/2010,IND RUPEE,1.7068,1.705,1.7086
20/05/2010,HONGKONG $,10.1439,10.1318,10.156
20/05/2010,SINGAPORE $,56.2256,56.1213,56.3299
20/05/2010,SAUDI RIYAL,21.1109,21.0859,21.1359
20/05/2010,CHINESE YUAN,11.5956,11.5818,11.6094
20/05/2010,AUSTRALIAN $,65.8427,65.7634,65.922
21/05/2010,US DOLLAR,79.4427,79.35,79.5353
21/05/2010,STG POUND,114.574,114.413,114.735
21/05/2010,EURO,99.9976,99.8518,100.143
21/05/2010,SA RAND,10.0813,10.0513,10.1112
21/05/2010,KES/USHS,27.6616,27.535,27.7883
21/05/2010,KES/TSHS,18.3089,18.2435,18.3743
21/05/2010,AE DIRHAM,21.6288,21.603,21.6546
21/05/2010,CAN $,74.44,74.3155,74.5645
21/05/2010,S FRANC,69.0096,68.9076,69.1116
21/05/2010,JPY(100),88.0816,87.9403,88.2229
21/05/2010,SW KRONER,10.0714,10.0552,10.0876
21/05/2010,NOR KRONER,12.2394,12.2209,12.2579
21/05/2010,DAN KRONER,13.4328,13.4151,13.4505
21/05/2010,IND RUPEE,1.7071,1.7052,1.709
21/05/2010,HONGKONG $,10.1792,10.1668,10.1916
21/05/2010,SINGAPORE $,56.3623,56.2686,56.4561
21/05/2010,SAUDI RIYAL,21.1833,21.1577,21.2089
21/05/2010,CHINESE YUAN,11.6342,11.6189,11.6494
21/05/2010,AUSTRALIAN $,65.8937,65.797,65.9904
24/05/2010,US DOLLAR,79.2471,79.15,79.3441
24/05/2010,STG POUND,114.699,114.543,114.856
24/05/2010,EURO,99.1018,98.9661,99.2376
24/05/2010,SA RAND,10.1443,10.126,10.1627
24/05/2010,KES/USHS,27.8245,27.7273,27.9217
24/05/2010,KES/TSHS,18.5055,18.4387,18.5723
24/05/2010,AE DIRHAM,21.5756,21.5486,21.6026
24/05/2010,CAN $,74.8323,74.7227,74.9419
24/05/2010,S FRANC,68.7465,68.6361,68.8569
24/05/2010,JPY(100),87.8667,87.7421,87.9913
24/05/2010,SW KRONER,10.1011,10.0857,10.1165
24/05/2010,NOR KRONER,12.2102,12.1949,12.2256
24/05/2010,DAN KRONER,13.326,13.3019,13.3502
24/05/2010,IND RUPEE,1.705,1.7024,1.7075
24/05/2010,HONGKONG $,10.1552,10.1421,10.1683
24/05/2010,SINGAPORE $,56.3796,56.2824,56.4767
24/05/2010,SAUDI RIYAL,21.1317,21.105,21.1584
24/05/2010,CHINESE YUAN,11.6087,11.5937,11.6238
24/05/2010,AUSTRALIAN $,65.7791,65.6787,65.8794
25/05/2010,US DOLLAR,79.5467,79.4433,79.65
25/05/2010,STG POUND,114.034,113.872,114.196
25/05/2010,EURO,97.7715,97.6317,97.9112
25/05/2010,SA RAND,10.0882,10.0594,10.1169
25/05/2010,KES/USHS,27.8455,27.6836,28.0074
25/05/2010,KES/TSHS,18.5678,18.4809,18.6548
25/05/2010,AE DIRHAM,21.6571,21.6255,21.6888
25/05/2010,CAN $,74.4321,74.3012,74.563
25/05/2010,S FRANC,68.6143,68.5015,68.7271
25/05/2010,JPY(100),88.3314,88.204,88.4588
25/05/2010,SW KRONER,9.9976,9.98,10.0152
25/05/2010,NOR KRONER,12.0891,12.0708,12.1073
25/05/2010,DAN KRONER,13.1393,13.1201,13.1586
25/05/2010,IND RUPEE,1.6961,1.6939,1.6984
25/05/2010,HONGKONG $,10.1963,10.1826,10.2101
25/05/2010,SINGAPORE $,56.1216,56.021,56.2222
25/05/2010,SAUDI RIYAL,21.2108,21.1826,21.2389
25/05/2010,CHINESE YUAN,11.6477,11.632,11.6633
25/05/2010,AUSTRALIAN $,65.1726,65.08,65.2652
26/05/2010,US DOLLAR,79.7868,79.7,79.8735
26/05/2010,STG POUND,114.694,114.543,114.845
26/05/2010,EURO,98.0141,97.8883,98.1398
26/05/2010,SA RAND,10.1255,10.101,10.1499
26/05/2010,KES/USHS,28.2003,28.1069,28.2936
26/05/2010,KES/TSHS,18.9255,18.8423,19.0088
26/05/2010,AE DIRHAM,21.7228,21.6983,21.7473
26/05/2010,CAN $,74.317,74.215,74.4191
26/05/2010,S FRANC,68.7456,68.6519,68.8393
26/05/2010,JPY(100),88.4748,88.3538,88.5959
26/05/2010,SW KRONER,10.0238,10.0084,10.0392
26/05/2010,NOR KRONER,12.1413,12.1238,12.1589
26/05/2010,DAN KRONER,13.1779,13.1614,13.1944
26/05/2010,IND RUPEE,1.6799,1.6776,1.6822
26/05/2010,HONGKONG $,10.2273,10.2155,10.2392
26/05/2010,SINGAPORE $,56.5023,56.4128,56.5917
26/05/2010,SAUDI RIYAL,21.2751,21.2511,21.299
26/05/2010,CHINESE YUAN,11.6798,11.6665,11.693
26/05/2010,AUSTRALIAN $,65.7244,65.633,65.8158
27/05/2010,US DOLLAR,79.7463,79.6556,79.8371
27/05/2010,STG POUND,115.566,115.417,115.714
27/05/2010,EURO,98.1086,97.9807,98.2364
27/05/2010,SA RAND,10.3655,10.3378,10.3932
27/05/2010,KES/USHS,28.1143,28.0196,28.209
27/05/2010,KES/TSHS,19.211,19.1265,19.2956
27/05/2010,AE DIRHAM,21.7115,21.6862,21.7368
27/05/2010,CAN $,75.287,75.1801,75.3938
27/05/2010,S FRANC,69.1758,69.0772,69.2744
27/05/2010,JPY(100),88.2949,88.1716,88.4183
27/05/2010,SW KRONER,10.1347,10.12,10.1495
27/05/2010,NOR KRONER,12.2988,12.2834,12.3143
27/05/2010,DAN KRONER,13.1917,13.1747,13.2087
27/05/2010,IND RUPEE,1.6985,1.6956,1.7013
27/05/2010,HONGKONG $,10.2436,10.2318,10.2554
27/05/2010,SINGAPORE $,56.8946,56.7995,56.9898
27/05/2010,SAUDI RIYAL,21.2643,21.2392,21.2893
27/05/2010,CHINESE YUAN,11.6761,11.6624,11.6899
27/05/2010,AUSTRALIAN $,66.636,66.5522,66.7198
28/05/2010,US DOLLAR,79.7171,79.6194,79.8147
28/05/2010,STG POUND,116.112,115.957,116.267
28/05/2010,EURO,98.2627,98.1328,98.3926
28/05/2010,SA RAND,10.4938,10.4768,10.5107
28/05/2010,KES/USHS,28.0368,27.9397,28.1338
28/05/2010,KES/TSHS,18.503,18.4177,18.5884
28/05/2010,AE DIRHAM,21.7035,21.6764,21.7307
28/05/2010,CAN $,75.9827,75.8734,76.092
28/05/2010,S FRANC,69.0318,68.937,69.1266
28/05/2010,JPY(100),87.4174,87.2699,87.5648
28/05/2010,SW KRONER,10.1113,10.0939,10.1287
28/05/2010,NOR KRONER,12.304,12.283,12.325
28/05/2010,DAN KRONER,13.1916,13.1735,13.2098
28/05/2010,IND RUPEE,1.7125,1.7104,1.7146
28/05/2010,HONGKONG $,10.2365,10.2234,10.2497
28/05/2010,SINGAPORE $,56.8656,56.7859,56.9454
28/05/2010,SAUDI RIYAL,21.2576,21.2302,21.2851
28/05/2010,CHINESE YUAN,11.6706,11.6554,11.6857
28/05/2010,AUSTRALIAN $,67.7914,67.7004,67.8824
31/05/2010,US DOLLAR,79.7453,79.6583,79.8324
31/05/2010,STG POUND,115.487,115.351,115.624
31/05/2010,EURO,98.1829,98.0516,98.3141
31/05/2010,SA RAND,10.4667,10.4444,10.4889
31/05/2010,KES/USHS,27.7448,27.5578,27.9318
31/05/2010,KES/TSHS,17.8068,17.7246,17.8889
31/05/2010,AE DIRHAM,21.7112,21.687,21.7355
31/05/2010,CAN $,76.0414,75.9395,76.1433
31/05/2010,S FRANC,69.0242,68.9307,69.1176
31/05/2010,JPY(100),87.1613,87.0618,87.2608
31/05/2010,SW KRONER,10.1865,10.1688,10.2042
31/05/2010,NOR KRONER,12.2744,12.2543,12.2944
31/05/2010,DAN KRONER,13.1961,13.1771,13.2151
31/05/2010,IND RUPEE,1.7146,1.7127,1.7165
31/05/2010,HONGKONG $,10.2346,10.2231,10.2461
31/05/2010,SINGAPORE $,56.9001,56.8055,56.9946
31/05/2010,SAUDI RIYAL,21.264,21.24,21.2881
31/05/2010,CHINESE YUAN,11.6788,11.6656,11.6921
31/05/2010,AUSTRALIAN $,67.7038,67.622,67.7857
02/06/2010,US DOLLAR,79.8929,79.8017,79.9841
02/06/2010,STG POUND,117.625,117.478,117.772
02/06/2010,EURO,97.5778,97.4263,97.7292
02/06/2010,SA RAND,10.3379,10.3074,10.3684
02/06/2010,KES/USHS,28.0377,27.9431,28.1322
02/06/2010,KES/TSHS,17.9304,17.816,18.0447
02/06/2010,AE DIRHAM,21.752,21.7266,21.7774
02/06/2010,CAN $,75.8269,75.7256,75.9281
02/06/2010,S FRANC,68.9958,68.9057,69.0858
02/06/2010,JPY(100),87.3349,87.2077,87.4621
02/06/2010,SW KRONER,10.1926,10.1762,10.209
02/06/2010,NOR KRONER,12.3254,12.3077,12.343
02/06/2010,DAN KRONER,13.1039,13.087,13.1208
02/06/2010,IND RUPEE,1.6963,1.6939,1.6987
02/06/2010,HONGKONG $,10.2495,10.2373,10.2617
02/06/2010,SINGAPORE $,56.5574,56.4528,56.662
02/06/2010,SAUDI RIYAL,21.3034,21.2782,21.3285
02/06/2010,CHINESE YUAN,11.6938,11.6799,11.7076
02/06/2010,AUSTRALIAN $,66.407,66.3232,66.4908
03/06/2010,US DOLLAR,80.0085,79.9211,80.0959
03/06/2010,STG POUND,117.837,117.691,117.984
03/06/2010,EURO,98.4332,98.313,98.5534
03/06/2010,SA RAND,10.4443,10.416,10.4727
03/06/2010,KES/USHS,28.2471,28.1538,28.3405
03/06/2010,KES/TSHS,17.9982,17.916,18.0803
03/06/2010,AE DIRHAM,21.7832,21.7585,21.8079
03/06/2010,CAN $,77.2075,77.1048,77.3101
03/06/2010,S FRANC,69.4599,69.3691,69.5508
03/06/2010,JPY(100),86.6471,86.5301,86.764
03/06/2010,SW KRONER,10.343,10.3312,10.3548
03/06/2010,NOR KRONER,12.4495,12.4311,12.4678
03/06/2010,DAN KRONER,13.2177,13.2023,13.2331
03/06/2010,IND RUPEE,1.7183,1.7165,1.7202
03/06/2010,HONGKONG $,10.2727,10.2614,10.284
03/06/2010,SINGAPORE $,57.1,57.0173,57.1828
03/06/2010,SAUDI RIYAL,21.3348,21.3106,21.3589
03/06/2010,CHINESE YUAN,11.7144,11.7011,11.7276
03/06/2010,AUSTRALIAN $,67.8592,67.7731,67.9453
04/06/2010,SINGAPORE $,57.151,57.0572,57.2448
04/06/2010,SAUDI RIYAL,21.3999,21.3746,21.4252
04/06/2010,CHINESE YUAN,11.7476,11.7338,11.7615
04/06/2010,AUSTRALIAN $,67.7722,67.6868,67.8577
04/06/2010,US DOLLAR,80.2228,80.1311,80.3144
04/06/2010,STG POUND,117.402,117.251,117.553
04/06/2010,EURO,97.7422,97.5978,97.8867
04/06/2010,SA RAND,10.4406,10.407,10.4742
04/06/2010,KES/USHS,28.4211,28.3263,28.5159
04/06/2010,KES/TSHS,17.8255,17.7428,17.9082
04/06/2010,AE DIRHAM,21.8412,21.8157,21.8668
04/06/2010,CAN $,77.1224,77.022,77.2227
04/06/2010,S FRANC,69.5533,69.4596,69.6469
04/06/2010,JPY(100),86.5757,86.464,86.6875
04/06/2010,SW KRONER,10.2783,10.2392,10.3174
04/06/2010,NOR KRONER,12.4438,12.413,12.4746
04/06/2010,DAN KRONER,13.1332,13.1171,13.1493
04/06/2010,IND RUPEE,1.7186,1.7166,1.7206
04/06/2010,HONGKONG $,10.2953,10.2828,10.3077
07/06/2010,US DOLLAR,81.5586,81.46,81.6572
07/06/2010,STG POUND,117.775,117.615,117.935
07/06/2010,EURO,97.3189,97.1661,97.4717
07/06/2010,SA RAND,10.411,10.3658,10.4563
07/06/2010,KES/USHS,28.0168,27.9216,28.112
07/06/2010,KES/TSHS,17.9013,17.8184,17.9843
07/06/2010,AE DIRHAM,22.2052,22.1744,22.236
07/06/2010,CAN $,76.4988,76.3936,76.604
07/06/2010,S FRANC,70.0281,69.9225,70.1338
07/06/2010,JPY(100),89.3795,89.2657,89.4933
07/06/2010,SW KRONER,10.0591,10.0432,10.0749
07/06/2010,NOR KRONER,12.2544,12.2352,12.2736
07/06/2010,DAN KRONER,13.074,13.0566,13.0913
07/06/2010,IND RUPEE,1.7274,1.7249,1.7299
07/06/2010,HONGKONG $,10.4593,10.4465,10.4721
07/06/2010,SINGAPORE $,57.4985,57.3985,57.5984
07/06/2010,SAUDI RIYAL,21.7481,21.718,21.7782
07/06/2010,CHINESE YUAN,11.9407,11.9261,11.9553
07/06/2010,AUSTRALIAN $,66.3724,66.2759,66.469
08/06/2010,US DOLLAR,82.1028,82.0167,82.1889
08/06/2010,STG POUND,119.091,118.947,119.236
08/06/2010,EURO,98.2528,98.1243,98.3813
08/06/2010,SA RAND,10.5287,10.5102,10.5472
08/06/2010,KES/USHS,27.9163,27.8262,28.0065
08/06/2010,KES/TSHS,17.734,17.6545,17.8135
08/06/2010,AE DIRHAM,22.3531,22.329,22.3771
08/06/2010,CAN $,77.7614,77.6623,77.8606
08/06/2010,S FRANC,70.7451,70.649,70.8412
08/06/2010,JPY(100),89.4094,89.2487,89.57
08/06/2010,SW KRONER,10.1898,10.1767,10.2029
08/06/2010,NOR KRONER,12.3531,12.3337,12.3725
08/06/2010,DAN KRONER,13.2136,13.1987,13.2285
08/06/2010,IND RUPEE,1.7437,1.7415,1.746
08/06/2010,HONGKONG $,10.5202,10.509,10.5314
08/06/2010,SINGAPORE $,58.0827,57.9951,58.1704
08/06/2010,SAUDI RIYAL,21.8915,21.8676,21.9153
08/06/2010,CHINESE YUAN,12.0194,12.0067,12.0321
08/06/2010,AUSTRALIAN $,67.3941,67.3029,67.4853
09/06/2010,US DOLLAR,81.9486,81.8389,82.0583
09/06/2010,STG POUND,118.409,118.237,118.58
09/06/2010,EURO,97.9221,97.7563,98.0878
09/06/2010,SA RAND,10.5752,10.5532,10.5972
09/06/2010,KES/USHS,27.9201,27.8217,28.0185
09/06/2010,KES/TSHS,17.7185,17.6338,17.8033
09/06/2010,AE DIRHAM,22.3114,22.2812,22.3416
09/06/2010,CAN $,78.0979,77.9965,78.1992
09/06/2010,S FRANC,71.1582,71.0592,71.2573
09/06/2010,JPY(100),89.846,89.7244,89.9676
09/06/2010,SW KRONER,10.1617,10.1443,10.1791
09/06/2010,NOR KRONER,12.3098,12.2887,12.3309
09/06/2010,DAN KRONER,13.1692,13.151,13.1874
09/06/2010,IND RUPEE,1.7422,1.7392,1.7452
09/06/2010,HONGKONG $,10.5013,10.4869,10.5157
09/06/2010,SINGAPORE $,57.8427,57.7387,57.9467
09/06/2010,SAUDI RIYAL,21.8515,21.8214,21.8816
09/06/2010,CHINESE YUAN,12.0005,11.984,12.017
09/06/2010,AUSTRALIAN $,67.5462,67.4516,67.6407
10/06/2010,US DOLLAR,81.7458,81.6417,81.85
10/06/2010,STG POUND,119.079,118.916,119.242
10/06/2010,EURO,98.4303,98.2864,98.5742
10/06/2010,SA RAND,10.5399,10.5249,10.5549
10/06/2010,KES/USHS,27.8792,27.7825,27.9759
10/06/2010,KES/TSHS,17.8603,17.7764,17.9443
10/06/2010,AE DIRHAM,22.2562,22.2269,22.2855
10/06/2010,CAN $,78.6844,78.5706,78.7982
10/06/2010,S FRANC,71.3835,71.2736,71.4934
10/06/2010,JPY(100),89.7177,89.5959,89.8396
10/06/2010,SW KRONER,10.2345,10.2181,10.251
10/06/2010,NOR KRONER,12.4279,12.4062,12.4495
10/06/2010,DAN KRONER,13.2331,13.2155,13.2506
10/06/2010,IND RUPEE,1.7398,1.7372,1.7424
10/06/2010,HONGKONG $,10.4809,10.4674,10.4944
10/06/2010,SINGAPORE $,57.8241,57.7095,57.9387
10/06/2010,SAUDI RIYAL,21.7974,21.7688,21.8261
10/06/2010,CHINESE YUAN,11.9698,11.9541,11.9855
10/06/2010,AUSTRALIAN $,68.4989,68.4076,68.5903
11/06/2010,US DOLLAR,80.6889,80.5917,80.7861
11/06/2010,STG POUND,118.842,118.684,119
11/06/2010,EURO,97.7153,97.5485,97.8821
11/06/2010,SA RAND,10.4776,10.4542,10.5011
11/06/2010,KES/USHS,27.8541,27.7275,27.9806
11/06/2010,KES/TSHS,18.0075,17.9239,18.0912
11/06/2010,AE DIRHAM,21.9681,21.9411,21.9952
11/06/2010,CAN $,78.1263,78.0105,78.2422
11/06/2010,S FRANC,70.6041,70.5011,70.7071
11/06/2010,JPY(100),88.1186,87.9877,88.2494
11/06/2010,SW KRONER,10.2012,10.1852,10.2172
11/06/2010,NOR KRONER,12.435,12.417,12.4531
11/06/2010,DAN KRONER,13.1287,13.1107,13.1466
11/06/2010,IND RUPEE,1.7228,1.7204,1.7253
11/06/2010,HONGKONG $,10.3551,10.3419,10.3682
11/06/2010,SINGAPORE $,57.387,57.2872,57.4867
